order_id,order_time,delivery_time,restaurant,cuisine,total_amount,rating,location,city,ordered_qty,book_table,online_order,distance_km
ORD_2391,2023-12-26 02:08:00,,Sushi Zen,Chinese,41.41,4.0/5,HSR Layout,Bengaluru ,4,,,
ORD_2392,2023-12-23 04:31:00,,Vidyarthi Bhavan,Coffee,23.03,NEW,Whitefield,Bnegaluru,3,Yes,,
ORD_2393,2023-10-12 06:26:00,,Leon Grill,Fast Food,47.4,2.2/5,Banashankari,Bengaluru ,6,,No,
ORD_2394,2023-12-07 04:47:00,,Pizza Hut,Indian,125.03,3.0 / 5,Marthahalli,bengaluru,8,Yes,,
ORD_2395,2023-10-18 16:03:00,,Meghana Foods,Italian,75.05,4.0/5,Kengeri,Bengaluru ,4,Yes,No,
ORD_2396,2023-11-14 20:46:00,,Pizza Hut,South Indian,40.81,4.0/5,JP Nagar,Bnegaluru,2,Yes,,
ORD_2397,2023-10-04 16:05:00,,Truffles,Fast Food,145.65,3.2/5,Basavanagudi,Bengaluru,3,Yes,,
ORD_2398,2023-11-29 10:35:00,,Leon Grill,South Indian,130.15,NEW,Indiranagar,Bnegaluru,4,No,,
ORD_2399,2023-11-13 05:36:00,,Sushi Zen,Indian,121.21,4.0/5,Indiranagar,Bengaluru ,2,Yes,No,
ORD_2400,2023-10-31 16:40:00,,Corner House,Desserts,76.6,,Malleshwaram,Bengaluru ,1,No,No,
ORD_2401,2023-12-01 05:43:00,,Empire Restaurant,Fast Food,36.81,3.0 / 5,Malleshwaram,Bnegaluru,1,,,
ORD_2402,2023-12-17 21:21:00,,Pizza Hut,Mexican,20.07,2.9/5,Electronic City,Bengaluru,2,No,No,
ORD_2403,2023-11-05 09:19:00,,Corner House,Continental,133.34,3.0 / 5,Koramangala,Bnegaluru,8,Yes,No,
ORD_2404,2023-10-31 07:17:00,,Truffles,Coffee,115.97,3.0 / 5,BTM Layout,bengaluru,3,No,,
ORD_2405,2023-11-07 18:46:00,,Empire Restaurant,Mughlai,113.42,,Whitefield,Bengaluru,5,,No,
ORD_2406,2023-11-01 10:12:00,,Pizza Hut,Indian,42.68,4.0/5,Kengeri,Bengaluru ,6,,,
ORD_2407,2023-10-31 16:35:00,,Empire Restaurant,Indian,143.55,,BTM Layout,Bengaluru,6,No,,
ORD_2408,2023-10-13 18:15:00,,Pizza Hut,Desserts,141.57,3.0 / 5,JP Nagar,Bnegaluru,5,Yes,,
ORD_2409,2023-10-29 14:34:00,,Truffles,Fast Food,83.44,3.0 / 5,Malleshwaram,bengaluru,1,Yes,No,
ORD_2410,2023-10-30 20:31:00,2023-10-30 21:27:00,Starbucks,Indian,34.88,4.0/5,Indiranagar,bengaluru,4,Yes,Yes,8.13
ORD_2411,2023-10-06 23:34:00,,Meghana Foods,Biryani,27.39,,Indiranagar,Bnegaluru,6,No,,
ORD_2412,2023-10-13 19:59:00,,Burger King,Desserts,18.29,,Marthahalli,bengaluru,2,,No,
ORD_2413,2023-12-21 23:58:00,,Sushi Zen,Coffee,70.46,NEW,RR Nagar,Bengaluru,3,Yes,,
ORD_2414,2023-12-08 10:08:00,,Pizza Hut,Desserts,30.11,4.0/5,Koramangala,Bengaluru ,1,Yes,,
ORD_2415,2023-11-24 22:10:00,,Leon Grill,Italian,122.75,2.7/5,RR Nagar,bengaluru,6,,,
ORD_2416,2023-10-22 10:58:00,,Corner House,Coffee,40.96,NEW,JP Nagar,Bengaluru ,6,,,
ORD_2417,2023-10-30 11:02:00,,Burger King,Desserts,110.28,,BTM Layout,bengaluru,3,,,
ORD_2418,2023-12-07 20:43:00,2023-12-07 21:10:00,McD,North Indian,46.2,4.0/5,Malleshwaram,Bnegaluru,8,Yes,Yes,10.67
ORD_2419,2023-12-09 21:09:00,2023-12-09 22:01:00,Sushi Zen,North Indian,68.47,3.0 / 5,Malleshwaram,Bengaluru ,6,No,Yes,9.62
ORD_2420,2023-10-21 23:29:00,,Meghana Foods,Continental,14.08,,Koramangala,Bengaluru,7,Yes,,
ORD_2421,2023-10-13 01:39:00,2023-10-13 02:32:00,Starbucks,South Indian,101.06,3.0 / 5,Koramangala,Bengaluru ,8,,Yes,9.63
ORD_2422,2023-11-15 11:38:00,2023-11-15 12:12:00,Pizza Hut,Fast Food,50.95,3.0 / 5,Electronic City,bengaluru,8,,Yes,6.39
ORD_2423,2023-11-07 20:19:00,,Taco Bell,Biryani,85.95,,Banashankari,Bnegaluru,2,No,,
ORD_2424,2023-11-13 09:01:00,,Meghana Foods,Mexican,137.37,4.0/5,Whitefield,Bnegaluru,2,,No,
ORD_2425,2023-11-16 08:31:00,,Taco Bell,Japanese,82.07,2.6/5,Whitefield,Bnegaluru,8,No,,
ORD_2426,2023-10-17 20:08:00,,Sushi Zen,Desserts,23.86,4.0/5,Marthahalli,bengaluru,5,,,
ORD_2427,2023-10-01 16:37:00,2023-10-01 16:56:00,Taco Bell,Coffee,118.85,NEW,Marthahalli,Bengaluru,4,Yes,Yes,11.45
ORD_2428,2023-10-13 08:46:00,,Leon Grill,Desserts,115.39,NEW,Electronic City,Bengaluru ,6,No,No,
ORD_2429,2023-12-20 13:10:00,,Corner House,Fast Food,39.51,4.0/5,Indiranagar,Bengaluru ,8,,No,
ORD_2430,2023-12-02 01:09:00,,Pizza Hut,Italian,31.9,NEW,Hebbal,bengaluru,5,,,
ORD_2431,2023-11-13 21:11:00,2023-11-13 21:31:00,McD,Coffee,61.9,4.0/5,Marthahalli,Bengaluru,4,,Yes,13.91
ORD_2432,2023-10-26 23:38:00,,Toit,Biryani,17.4,NEW,Jayanagar,Bengaluru,7,,,
ORD_2433,2023-12-27 19:16:00,,Meghana Foods,North Indian,20.63,4.0/5,Marthahalli,Bengaluru,1,,,
ORD_2434,2023-12-15 19:02:00,,Leon Grill,Italian,21.91,NEW,JP Nagar,Bengaluru,6,,No,
ORD_2435,2023-12-28 20:59:00,,Burger King,Biryani,78.95,,Malleshwaram,Bengaluru,1,,,
ORD_2436,2023-10-13 19:49:00,,Pizza Hut,Mughlai,27.2,NEW,Hebbal,Bengaluru,6,,,
ORD_2437,2023-10-23 14:30:00,,Mainland China,North Indian,106.57,4.0/5,Jayanagar,bengaluru,8,,No,
ORD_2438,2023-12-04 06:47:00,,Sushi Zen,North Indian,41.22,4.0/5,HSR Layout,Bnegaluru,1,,,
ORD_2439,2023-12-17 19:44:00,,Burger King,Biryani,101.97,4.5/5,BTM Layout,Bengaluru,2,,,
ORD_2440,2023-12-05 17:48:00,,Starbucks,Japanese,50.1,,Banashankari,Bengaluru,3,No,,
ORD_2441,2023-11-28 02:44:00,,Meghana Foods,Mughlai,104.58,4.6/5,Basavanagudi,Bnegaluru,8,,,
ORD_2442,2023-10-05 12:57:00,2023-10-05 13:23:00,Pizza Hut,Japanese,102.73,,Indiranagar,Bengaluru,4,Yes,Yes,8.01
ORD_2443,2023-11-08 22:11:00,,Leon Grill,Biryani,124.49,4.0/5,Malleshwaram,Bnegaluru,4,,,
ORD_2444,2023-10-04 19:16:00,,Nandhini,North Indian,35.89,,Electronic City,Bengaluru ,7,Yes,,
ORD_2445,2023-12-05 01:48:00,,Vidyarthi Bhavan,Mexican,72.74,NEW,RR Nagar,bengaluru,3,,,
ORD_2446,2023-10-30 00:00:00,2023-10-30 00:52:00,Nandhini,Mexican,10.63,NEW,Jayanagar,Bengaluru,3,No,Yes,4.89
ORD_2447,2023-12-08 06:10:00,,Burger King,North Indian,76.8,3.0/5,Basavanagudi,Bengaluru,7,,,
ORD_2448,2023-10-19 02:07:00,,Nandhini,Coffee,36.75,2.7/5,Kengeri,Bengaluru ,2,Yes,,
ORD_2449,2023-12-01 20:37:00,,Taco Bell,Japanese,9.04,NEW,HSR Layout,Bnegaluru,6,,No,
ORD_2450,2023-12-05 16:05:00,,McD,Italian,37.54,NEW,Malleshwaram,Bengaluru,7,No,,
ORD_2451,2023-10-09 23:43:00,,Sushi Zen,Mughlai,31.47,NEW,HSR Layout,Bengaluru,7,,,
ORD_2452,2023-10-12 22:16:00,,Nandhini,Fast Food,137.22,,Koramangala,bengaluru,5,Yes,,
ORD_2453,2023-12-26 09:28:00,,Vidyarthi Bhavan,Continental,104.21,NEW,Malleshwaram,Bengaluru ,7,,,
ORD_2454,2023-12-17 05:09:00,,Nandhini,Fast Food,35.64,3.0 / 5,Basavanagudi,Bengaluru ,3,,,
ORD_2455,2023-11-05 16:54:00,,Corner House,Continental,47.2,4.0/5,RR Nagar,Bengaluru ,2,No,No,
ORD_2456,2023-12-02 16:19:00,,McD,Indian,69.8,3.9/5,Marthahalli,Bengaluru ,1,Yes,,
ORD_2457,2023-11-03 13:45:00,,Nandhini,Continental,18.43,NEW,Malleshwaram,Bengaluru,3,,No,
ORD_2458,2023-12-22 21:59:00,,Sushi Zen,Chinese,112.1,NEW,Electronic City,bengaluru,6,No,No,
ORD_2459,2023-10-11 22:12:00,,Sushi Zen,North Indian,106.83,4.0/5,Indiranagar,Bengaluru,8,,No,
ORD_2460,2023-12-11 12:42:00,,McD,Indian,28.46,3.0 / 5,RR Nagar,bengaluru,6,No,,
ORD_2461,2023-10-24 08:16:00,,Meghana Foods,Fast Food,44.56,4.0/5,Banashankari,bengaluru,8,Yes,No,
ORD_2462,2023-11-11 05:12:00,,Corner House,Coffee,40.21,NEW,Marthahalli,Bnegaluru,4,,,
ORD_2463,2023-12-03 13:49:00,2023-12-03 14:11:00,Mainland China,Chinese,67.34,3.9/5,Hebbal,Bengaluru,7,,Yes,7.35
ORD_2464,2023-10-23 09:39:00,,Meghana Foods,Mexican,90.3,,RR Nagar,Bengaluru,6,,,
ORD_2465,2023-10-29 22:16:00,,Toit,Japanese,31.63,4.0/5,BTM Layout,bengaluru,5,,,
ORD_2466,2023-10-26 08:18:00,,Corner House,Japanese,140.78,NEW,Indiranagar,bengaluru,6,Yes,,
ORD_2467,2023-11-13 13:48:00,,Sushi Zen,Japanese,12.89,4.0/5,RR Nagar,Bnegaluru,6,Yes,,
ORD_2468,2023-11-23 13:33:00,,Corner House,Mexican,56.33,3.0 / 5,HSR Layout,Bengaluru ,2,,,
ORD_2469,2023-10-08 14:16:00,,McD,Biryani,107.61,2.1/5,Malleshwaram,Bengaluru ,5,Yes,No,
ORD_2470,2023-12-03 15:03:00,,Taco Bell,North Indian,115.54,NEW,Marthahalli,Bengaluru ,3,Yes,No,
ORD_2471,2023-12-23 06:29:00,,McD,Continental,105.05,4.3/5,Basavanagudi,Bengaluru,2,No,,
ORD_2472,2023-12-09 16:32:00,,Toit,Fast Food,34.05,,Electronic City,Bengaluru,3,,,
ORD_2473,2023-10-31 02:33:00,,Meghana Foods,Biryani,33.72,4.0/5,Kengeri,Bnegaluru,7,,No,
ORD_2474,2023-10-19 19:47:00,2023-10-19 20:21:00,Pizza Hut,Biryani,19.66,4.0/5,Marthahalli,Bengaluru,2,No,Yes,14.34
ORD_2475,2023-12-11 05:07:00,,McD,Japanese,69.91,4.0/5,HSR Layout,Bengaluru ,6,Yes,No,
ORD_2476,2023-11-08 04:09:00,2023-11-08 04:28:00,Toit,Mexican,41.87,,Whitefield,Bnegaluru,4,,Yes,13.74
ORD_2477,2023-11-29 10:41:00,,Sushi Zen,Mexican,113.23,2.6/5,HSR Layout,bengaluru,2,,,
ORD_2478,2023-10-08 23:41:00,,Mainland China,Coffee,114.85,3.0 / 5,HSR Layout,Bengaluru ,8,Yes,No,
ORD_2479,2023-12-28 23:36:00,,Burger King,Desserts,53.34,4.0/5,Banashankari,bengaluru,1,Yes,,
ORD_2480,2023-12-29 22:37:00,2023-12-29 23:36:00,Starbucks,Mughlai,105.86,4.7/5,Kengeri,Bengaluru,4,Yes,Yes,6.2
ORD_2481,2023-10-18 15:02:00,,Pizza Hut,Coffee,16.98,4.0/5,Indiranagar,Bengaluru,8,,,
ORD_2482,2023-10-13 14:38:00,,Sushi Zen,Indian,66.6,3.0 / 5,Marthahalli,Bengaluru,6,No,,
ORD_2483,2023-12-04 10:39:00,2023-12-04 11:35:00,Leon Grill,Mughlai,77.52,NEW,Marthahalli,Bengaluru,8,,Yes,14.24
ORD_2484,2023-11-29 04:29:00,2023-11-29 05:04:00,Toit,South Indian,86.45,3.7/5,BTM Layout,Bengaluru,6,Yes,Yes,10.67
ORD_2485,2023-12-09 09:54:00,,Burger King,Coffee,63.9,NEW,Whitefield,Bnegaluru,8,,No,
ORD_2486,2023-10-19 20:13:00,,Corner House,Fast Food,50.8,,Malleshwaram,bengaluru,6,Yes,,
ORD_2487,2023-11-22 04:07:00,,Leon Grill,Indian,38.36,4.0/5,HSR Layout,Bengaluru ,5,,No,
ORD_2488,2023-12-24 05:30:00,2023-12-24 06:05:00,Toit,Desserts,21.27,4.0/5,RR Nagar,Bnegaluru,3,Yes,Yes,12.65
ORD_2489,2023-10-21 10:25:00,,Corner House,Mughlai,60.95,4.0/5,Banashankari,Bengaluru ,6,,,
ORD_2490,2023-11-19 10:12:00,,Burger King,Italian,76.47,3.0 / 5,HSR Layout,Bnegaluru,7,No,,
ORD_2491,2023-10-03 01:24:00,,Meghana Foods,Mexican,137.49,,Jayanagar,Bnegaluru,7,,,
ORD_2492,2023-11-02 02:02:00,,Meghana Foods,Italian,131.28,4.0/5,RR Nagar,bengaluru,1,,,
ORD_2493,2023-12-27 23:30:00,2023-12-28 00:03:00,Corner House,Mexican,122.61,3.0 / 5,Kengeri,Bnegaluru,3,Yes,Yes,14.77
ORD_2494,2023-10-24 03:01:00,,Sushi Zen,Mughlai,19.65,,BTM Layout,bengaluru,4,No,,
ORD_2495,2023-12-24 21:02:00,2023-12-24 22:02:00,Nandhini,Japanese,46.68,4.2/5,Kengeri,Bnegaluru,7,Yes,Yes,11.72
ORD_2496,2023-12-29 10:49:00,,Truffles,South Indian,95.53,3.0 / 5,Whitefield,Bengaluru,1,,,
ORD_2497,2023-12-11 18:28:00,,Meghana Foods,Japanese,131.48,4.4/5,BTM Layout,bengaluru,6,,,
ORD_2498,2023-10-06 07:15:00,2023-10-06 08:12:00,Starbucks,Coffee,99.88,4.0/5,Malleshwaram,Bengaluru ,8,No,Yes,9.25
ORD_2499,2023-11-23 13:13:00,2023-11-23 13:51:00,McD,Mexican,59.56,3.0/5,Jayanagar,Bnegaluru,5,,Yes,1.86
ORD_2500,2023-11-29 11:44:00,2023-11-29 12:04:00,McD,Japanese,140.8,4.0/5,Basavanagudi,Bnegaluru,2,,Yes,12.26
ORD_2501,2023-11-30 09:28:00,,Starbucks,Continental,111.85,4.0/5,Marthahalli,bengaluru,3,,,
ORD_2502,2023-12-28 22:09:00,,Vidyarthi Bhavan,Desserts,50.82,,Electronic City,Bengaluru,8,,,
ORD_2503,2023-12-05 14:50:00,,Corner House,Desserts,103.89,4.5/5,RR Nagar,bengaluru,8,,,
ORD_2504,2023-11-17 20:03:00,,McD,Indian,87.42,4.0/5,Malleshwaram,bengaluru,3,,No,
ORD_2505,2023-10-30 12:02:00,,Pizza Hut,Fast Food,89.96,4.0/5,Banashankari,Bengaluru,1,,No,
ORD_2506,2023-10-29 23:06:00,2023-10-29 23:52:00,Sushi Zen,Japanese,106.14,NEW,Basavanagudi,bengaluru,7,No,Yes,6.09
ORD_2507,2023-11-01 18:59:00,2023-11-01 19:53:00,McD,North Indian,44.83,4.0/5,BTM Layout,Bengaluru ,4,,Yes,2.18
ORD_2508,2023-11-04 04:09:00,,Mainland China,Fast Food,95.8,,Marthahalli,Bengaluru ,1,Yes,,
ORD_2509,2023-10-15 14:28:00,,Toit,Desserts,13.31,3.0 / 5,HSR Layout,bengaluru,2,Yes,,
ORD_2510,2023-11-08 05:51:00,2023-11-08 06:50:00,Meghana Foods,Mexican,96.85,NEW,BTM Layout,Bengaluru ,8,,Yes,4.7
ORD_2511,2023-12-04 02:16:00,2023-12-04 03:10:00,Taco Bell,South Indian,38.48,NEW,Basavanagudi,bengaluru,2,No,Yes,1.04
ORD_2512,2023-12-18 01:23:00,,McD,Continental,137.33,NEW,Kengeri,bengaluru,2,No,,
ORD_2513,2023-12-03 22:20:00,,Corner House,Japanese,24.61,3.8/5,Indiranagar,Bnegaluru,4,Yes,,
ORD_2514,2023-12-24 11:08:00,,Vidyarthi Bhavan,Italian,131.85,,Kengeri,Bnegaluru,3,No,,
ORD_2515,2023-10-14 11:03:00,,Starbucks,Indian,127.2,,Koramangala,Bnegaluru,4,Yes,,
ORD_2516,2023-12-02 09:55:00,2023-12-02 10:37:00,Starbucks,Desserts,99.79,3.0 / 5,Marthahalli,Bengaluru ,7,No,Yes,7.01
ORD_2517,2023-12-12 21:18:00,,McD,Desserts,131.95,3.0 / 5,Marthahalli,bengaluru,1,No,,
ORD_2518,2023-12-11 21:46:00,,Vidyarthi Bhavan,South Indian,90.46,4.0/5,BTM Layout,Bengaluru ,6,,,
ORD_2519,2023-12-16 14:51:00,,Starbucks,Mexican,125.33,3.0 / 5,Koramangala,Bengaluru,4,,,
ORD_2520,2023-11-03 07:26:00,,Nandhini,Mexican,69.0,,Banashankari,Bnegaluru,2,,,
ORD_2521,2023-11-02 22:42:00,,Sushi Zen,Mexican,31.1,,Electronic City,bengaluru,5,,No,
ORD_2522,2023-11-03 17:18:00,2023-11-03 18:01:00,Burger King,Biryani,100.28,2.4/5,Banashankari,Bengaluru,7,,Yes,10.4
ORD_2523,2023-11-27 18:58:00,2023-11-27 19:23:00,Burger King,North Indian,52.17,3.9/5,Jayanagar,bengaluru,6,,Yes,1.59
ORD_2524,2023-10-14 05:47:00,,Taco Bell,Chinese,112.02,4.0/5,Jayanagar,Bengaluru ,2,No,No,
ORD_2525,2023-11-03 08:52:00,,Toit,Mexican,127.15,4.0/5,JP Nagar,Bengaluru ,8,No,,
ORD_2526,2023-10-25 15:12:00,2023-10-25 16:14:00,Sushi Zen,Biryani,43.63,,Electronic City,Bengaluru,4,,Yes,11.2
ORD_2527,2023-10-29 18:00:00,,Vidyarthi Bhavan,Desserts,83.22,,Banashankari,bengaluru,2,,,
ORD_2528,2023-11-01 20:54:00,2023-11-01 21:42:00,Nandhini,Italian,23.47,3.0 / 5,Hebbal,Bnegaluru,1,,Yes,5.57
ORD_2529,2023-11-24 19:59:00,2023-11-24 20:34:00,Corner House,Italian,105.25,NEW,Indiranagar,Bengaluru ,2,,Yes,12.71
ORD_2530,2023-12-01 18:18:00,,Mainland China,Italian,95.26,2.9/5,Jayanagar,bengaluru,1,No,,
ORD_2531,2023-10-13 01:10:00,,Taco Bell,Continental,12.55,5.0/5,Marthahalli,bengaluru,1,,,
ORD_2532,2023-10-31 07:55:00,2023-10-31 08:28:00,McD,Mughlai,117.11,,Jayanagar,Bengaluru,2,Yes,Yes,4.53
ORD_2533,2023-11-20 06:51:00,,Truffles,Continental,70.51,3.0 / 5,HSR Layout,Bnegaluru,5,,No,
ORD_2534,2023-12-05 08:11:00,,Truffles,Fast Food,50.25,4.0/5,Basavanagudi,Bengaluru,6,,,
ORD_2535,2023-12-25 21:04:00,,Starbucks,Mughlai,56.51,3.0 / 5,Whitefield,bengaluru,3,,No,
ORD_2536,2023-11-27 11:02:00,2023-11-27 11:30:00,Empire Restaurant,North Indian,121.05,4.0/5,Malleshwaram,bengaluru,1,,Yes,11.09
ORD_2537,2023-11-11 19:33:00,2023-11-11 20:26:00,Burger King,North Indian,88.18,,Electronic City,Bengaluru ,7,,Yes,8.35
ORD_2538,2023-11-07 01:42:00,,Taco Bell,Mexican,86.3,3.0 / 5,HSR Layout,Bengaluru ,7,,,
ORD_2539,2023-10-07 03:01:00,,Corner House,Fast Food,95.87,NEW,Malleshwaram,Bengaluru,6,,,
ORD_2540,2023-10-03 18:14:00,,Truffles,Fast Food,81.32,4.0/5,Indiranagar,Bengaluru,6,,,
ORD_2541,2023-10-22 17:34:00,,Meghana Foods,Coffee,49.5,2.1/5,Electronic City,Bengaluru ,6,,,
ORD_2542,2023-10-11 03:32:00,,Corner House,North Indian,134.39,3.0 / 5,BTM Layout,bengaluru,6,Yes,,
ORD_2543,2023-11-28 07:42:00,2023-11-28 08:38:00,Starbucks,Biryani,142.66,3.0 / 5,HSR Layout,bengaluru,8,,Yes,10.61
ORD_2544,2023-12-17 06:10:00,,Meghana Foods,Coffee,83.53,,Banashankari,Bnegaluru,8,Yes,No,
ORD_2545,2023-11-17 15:03:00,,Toit,Continental,128.53,,Jayanagar,bengaluru,8,Yes,No,
ORD_2546,2023-10-08 16:22:00,,Empire Restaurant,Chinese,69.3,4.0/5,Basavanagudi,bengaluru,3,,No,
ORD_2547,2023-10-06 06:43:00,,Starbucks,Desserts,30.16,,Banashankari,Bengaluru ,6,Yes,,
ORD_2548,2023-11-18 06:31:00,,Vidyarthi Bhavan,Desserts,57.11,3.0 / 5,Indiranagar,Bengaluru,1,No,,
ORD_2549,2023-11-06 04:29:00,,McD,Coffee,81.27,NEW,Koramangala,Bengaluru,4,,,
ORD_2550,2023-12-25 13:19:00,,Pizza Hut,Mexican,15.83,3.1/5,BTM Layout,Bengaluru,2,,,
ORD_2551,2023-11-14 18:29:00,,Corner House,Biryani,47.61,,BTM Layout,bengaluru,3,,,
ORD_2552,2023-12-27 08:55:00,,Mainland China,Mughlai,120.28,4.0/5,Banashankari,Bnegaluru,6,Yes,,
ORD_2553,2023-11-30 18:46:00,,Vidyarthi Bhavan,Mexican,113.93,4.2/5,BTM Layout,Bengaluru ,5,Yes,,
ORD_2554,2023-12-13 06:10:00,,Toit,South Indian,33.91,,Whitefield,Bengaluru,8,No,,
ORD_2555,2023-11-29 05:02:00,,Truffles,Japanese,141.13,4.0/5,Banashankari,bengaluru,6,No,,
ORD_2556,2023-10-20 16:07:00,,Truffles,Japanese,22.25,4.0/5,Hebbal,bengaluru,1,Yes,,
ORD_2557,2023-11-13 00:31:00,,Vidyarthi Bhavan,Indian,23.35,NEW,HSR Layout,Bengaluru ,5,,No,
ORD_2558,2023-12-23 22:29:00,,Mainland China,Mexican,75.8,4.0/5,Kengeri,Bengaluru,2,Yes,,
ORD_2559,2023-11-12 00:41:00,2023-11-12 01:35:00,Meghana Foods,Desserts,19.38,NEW,Hebbal,bengaluru,8,,Yes,5.66
ORD_2560,2023-10-29 04:33:00,2023-10-29 04:58:00,McD,Indian,146.63,4.0/5,Malleshwaram,Bnegaluru,8,,Yes,4.84
ORD_2561,2023-10-25 09:23:00,2023-10-25 10:10:00,Leon Grill,Chinese,84.53,3.0 / 5,Marthahalli,Bengaluru,7,,Yes,5.89
ORD_2562,2023-12-17 22:41:00,,McD,Indian,108.34,4.9/5,Jayanagar,bengaluru,8,,,
ORD_2563,2023-12-03 03:16:00,2023-12-03 04:10:00,Burger King,Continental,67.6,3.9/5,Indiranagar,Bengaluru ,7,,Yes,9.25
ORD_2564,2023-11-07 19:30:00,,Pizza Hut,Japanese,76.18,NEW,Marthahalli,Bnegaluru,4,Yes,No,
ORD_2565,2023-12-04 20:19:00,,Corner House,Desserts,71.54,NEW,Banashankari,Bnegaluru,8,Yes,,
ORD_2566,2023-10-01 18:19:00,2023-10-01 18:56:00,Toit,Coffee,35.75,2.0/5,Hebbal,Bengaluru ,5,Yes,Yes,6.24
ORD_2567,2023-11-12 13:20:00,,Truffles,South Indian,99.84,4.0/5,Basavanagudi,Bengaluru ,1,Yes,,
ORD_2568,2023-10-22 00:56:00,,Vidyarthi Bhavan,Indian,105.21,3.0 / 5,HSR Layout,Bengaluru,7,,,
ORD_2569,2023-12-13 19:59:00,,Burger King,Biryani,28.84,3.0 / 5,Hebbal,Bengaluru ,8,No,,
ORD_2570,2023-12-19 19:27:00,2023-12-19 19:46:00,Vidyarthi Bhavan,Mughlai,61.35,NEW,Kengeri,Bengaluru ,3,,Yes,12.02
ORD_2571,2023-10-11 04:25:00,,Mainland China,Japanese,102.82,2.4/5,HSR Layout,Bengaluru ,1,,No,
ORD_2572,2023-11-30 07:19:00,,Nandhini,Italian,133.77,3.0 / 5,Kengeri,Bnegaluru,2,,,
ORD_2573,2023-11-16 17:41:00,2023-11-16 18:12:00,Leon Grill,North Indian,102.16,NEW,Koramangala,Bnegaluru,6,No,Yes,2.54
ORD_2574,2023-10-16 17:06:00,,Toit,Fast Food,52.38,,Marthahalli,bengaluru,6,No,No,
ORD_2575,2023-10-31 17:57:00,,Vidyarthi Bhavan,Italian,145.32,4.0/5,Electronic City,Bnegaluru,1,,,
ORD_2576,2023-11-11 23:29:00,,Nandhini,South Indian,96.04,NEW,Kengeri,bengaluru,2,,No,
ORD_2577,2023-10-28 10:44:00,2023-10-28 11:40:00,Nandhini,Japanese,106.48,2.4/5,Whitefield,bengaluru,4,,Yes,12.82
ORD_2578,2023-11-25 02:57:00,2023-11-25 03:44:00,Nandhini,Fast Food,118.32,2.3/5,Hebbal,Bnegaluru,7,No,Yes,13.47
ORD_2579,2023-11-01 20:40:00,,Vidyarthi Bhavan,Japanese,138.71,NEW,Marthahalli,Bnegaluru,5,,,
ORD_2580,2023-11-25 17:16:00,,Corner House,Indian,27.74,,Kengeri,Bnegaluru,6,Yes,No,
ORD_2581,2023-11-28 19:04:00,,Taco Bell,North Indian,83.13,3.0/5,HSR Layout,bengaluru,1,No,No,
ORD_2582,2023-11-22 19:07:00,,Leon Grill,Biryani,127.14,NEW,HSR Layout,Bengaluru ,6,,,
ORD_2583,2023-11-11 00:45:00,,Vidyarthi Bhavan,Continental,145.13,3.8/5,Whitefield,Bengaluru ,2,,No,
ORD_2584,2023-11-17 01:55:00,,Nandhini,South Indian,39.4,3.0 / 5,Malleshwaram,Bnegaluru,5,Yes,No,
ORD_2585,2023-11-14 12:01:00,2023-11-14 12:17:00,Leon Grill,South Indian,110.96,,Basavanagudi,Bnegaluru,4,Yes,Yes,13.75
ORD_2586,2023-12-17 10:29:00,,Leon Grill,Chinese,113.2,4.0/5,Marthahalli,Bnegaluru,8,Yes,,
ORD_2587,2023-11-03 20:01:00,,Vidyarthi Bhavan,Biryani,88.7,4.0/5,Jayanagar,Bengaluru ,1,,,
ORD_2588,2023-12-07 13:47:00,,Burger King,Mexican,10.57,3.8/5,Kengeri,Bnegaluru,2,,,
ORD_2589,2023-11-09 22:21:00,,Empire Restaurant,Japanese,7.94,3.0 / 5,Hebbal,Bengaluru ,1,Yes,,
ORD_2590,2023-10-13 14:44:00,,Vidyarthi Bhavan,South Indian,104.2,,Marthahalli,Bnegaluru,3,Yes,,
ORD_2591,2023-11-06 21:53:00,2023-11-06 22:50:00,Meghana Foods,Coffee,91.56,,Basavanagudi,Bengaluru ,8,,Yes,5.34
ORD_2592,2023-11-29 07:23:00,,Taco Bell,Indian,147.13,,Hebbal,bengaluru,1,,,
ORD_2593,2023-12-11 18:00:00,2023-12-11 18:45:00,Truffles,Japanese,84.1,2.3/5,Whitefield,Bengaluru ,1,,Yes,8.55
ORD_2594,2023-10-17 01:22:00,,Meghana Foods,Italian,70.02,NEW,Indiranagar,bengaluru,4,,,
ORD_2595,2023-11-04 18:02:00,2023-11-04 18:23:00,Pizza Hut,Mexican,11.62,,Whitefield,bengaluru,4,No,Yes,2.82
ORD_2596,2023-12-06 02:29:00,,Empire Restaurant,Continental,76.58,4.0/5,Basavanagudi,Bengaluru ,5,,,
ORD_2597,2023-12-25 12:14:00,,Pizza Hut,Japanese,115.06,,RR Nagar,Bengaluru ,7,No,,
ORD_2598,2023-10-02 17:57:00,,Empire Restaurant,Fast Food,69.46,3.0/5,Basavanagudi,bengaluru,6,Yes,,
ORD_2599,2023-11-19 17:20:00,,Pizza Hut,North Indian,60.89,3.4/5,Malleshwaram,Bengaluru,4,,No,
ORD_2600,2023-11-26 18:07:00,,Starbucks,Fast Food,134.52,NEW,BTM Layout,Bnegaluru,5,,No,
ORD_2601,2023-11-06 16:32:00,2023-11-06 17:32:00,Mainland China,Continental,35.53,,JP Nagar,Bengaluru ,1,No,Yes,13.63
